id,client_id,transaction,amount,date,status
T00000427,CUS000783,Deposit,972.86,2025-08-30,Pending
T00000428,CUS000864,Deposit,1294.96,2025-07-26,Pending
T00000429,CUS000657,Withdrawal,2838.89,2025-07-11,Completed
T00000430,CUS000155,Deposit,8368.97,2025-09-04,Pending
T00000431,CUS000212,Deposit,7333.85,2025-06-02,Completed
T00000432,CUS000561,Deposit,8382.93,2025-08-25,Completed
T00000433,CUS000955,Withdrawal,5755.33,2025-09-09,Failed
T00000434,CUS000925,Deposit,5161.94,2025-09-21,Completed
T00000435,CUS000769,Withdrawal,236.84,2025-06-20,Completed
T00000436,CUS000068,Deposit,8919.17,2025-07-02,Completed
T00000437,CUS000775,Withdrawal,9956.74,2025-08-14,Completed
T00000438,CUS000597,Deposit,8184.68,2025-07-11,Completed
T00000439,CUS000800,Deposit,7516.12,2025-06-29,Completed
T00000440,CUS000659,Deposit,2984.85,2025-09-16,Completed
T00000441,CUS000574,Deposit,8847.73,2025-08-16,Completed
T00000442,CUS000009,Deposit,3546.40,2025-06-25,Completed
T00000443,CUS000152,Deposit,3357.40,2025-09-11,Completed
T00000444,CUS000888,Withdrawal,3588.14,2025-07-26,Completed
T00000445,CUS000158,Withdrawal,9334.03,2025-08-02,Failed
T00000446,CUS000684,Deposit,5021.14,2025-08-26,Completed
T00000447,CUS000773,Deposit,6690.55,2025-08-02,Pending
T00000448,CUS000326,Deposit,2572.65,2025-06-14,Completed
T00000449,CUS000816,Withdrawal,6588.45,2025-08-06,Pending
T00000450,CUS000781,Deposit,4481.13,2025-07-23,Completed
T00000451,CUS000764,Deposit,6980.85,2025-06-03,Completed
T00000452,CUS000048,Withdrawal,7257.56,2025-07-11,Failed
T00000453,CUS000801,Deposit,1673.04,2025-08-21,Pending
T00000454,CUS000221,Deposit,1524.42,2025-09-02,Completed
T00000455,CUS000232,Deposit,1003.68,2025-07-09,Completed
T00000456,CUS000477,Deposit,663.73,2025-07-08,Pending
T00000457,CUS000929,Deposit,5276.85,2025-06-25,Completed
T00000458,CUS001000,Deposit,5714.49,2025-06-28,Completed
T00000459,CUS000315,Deposit,6381.31,2025-08-15,Completed
T00000460,CUS000077,Withdrawal,9202.96,2025-08-09,Completed
T00000461,CUS000119,Withdrawal,769.54,2025-08-31,Completed
T00000462,CUS000107,Withdrawal,2727.58,2025-06-04,Completed
T00000463,CUS000329,Deposit,9221.54,2025-09-17,Failed
T00000464,CUS000691,Withdrawal,3946.65,2025-07-13,Completed
T00000465,CUS000106,Deposit,3846.33,2025-08-17,Completed
T00000466,CUS000219,Withdrawal,8106.81,2025-08-15,Completed
T00000467,CUS000523,Deposit,9768.22,2025-06-02,Completed
T00000468,CUS000752,Deposit,6082.41,2025-09-23,Completed
T00000469,CUS000513,Deposit,7913.20,2025-08-30,Completed
T00000470,CUS000568,Deposit,6526.02,2025-07-31,Completed
T00000471,CUS000877,Deposit,2991.00,2025-07-20,Completed
T00000472,CUS000321,Withdrawal,6724.02,2025-06-03,Completed
T00000473,CUS000645,Deposit,6484.53,2025-08-31,Failed
T00000474,CUS000523,Deposit,7542.52,2025-08-07,Completed
T00000475,CUS000373,Withdrawal,8357.66,2025-07-02,Completed
T00000476,CUS000392,Withdrawal,3440.92,2025-07-03,Completed
T00000477,CUS000955,Withdrawal,2898.58,2025-08-15,Completed
T00000478,CUS000036,Withdrawal,2007.45,2025-06-03,Completed
T00000479,CUS000150,Withdrawal,3499.58,2025-07-26,Completed
T00000480,CUS000456,Deposit,9297.33,2025-07-27,Completed
T00000481,CUS000240,Withdrawal,9768.06,2025-07-14,Completed
T00000482,CUS000517,Deposit,365.03,2025-09-04,Pending
T00000483,CUS000377,Deposit,9462.36,2025-08-24,Completed
T00000484,CUS000596,Deposit,2203.01,2025-09-10,Pending
T00000485,CUS000784,Deposit,9026.43,2025-06-03,Pending
T00000486,CUS000617,Withdrawal,1144.74,2025-08-15,Completed
T00000487,CUS000409,Deposit,1943.36,2025-08-16,Pending
T00000488,CUS000470,Deposit,5676.77,2025-08-07,Completed
T00000489,CUS000606,Withdrawal,2867.92,2025-06-20,Pending
T00000490,CUS000607,Withdrawal,7673.68,2025-07-11,Pending
T00000491,CUS000902,Deposit,4887.65,2025-08-16,Completed
T00000492,CUS000480,Deposit,1053.39,2025-08-01,Completed
T00000493,CUS000587,Deposit,3940.96,2025-06-07,Completed
T00000494,CUS000839,Deposit,8455.05,2025-07-09,Failed
T00000495,CUS000442,Withdrawal,9056.48,2025-05-26,Completed
T00000496,CUS000165,Deposit,6353.93,2025-06-08,Completed
T00000497,CUS000127,Withdrawal,447.92,2025-09-14,Completed
T00000498,CUS000431,Withdrawal,7878.96,2025-08-30,Completed
T00000499,CUS000951,Deposit,994.86,2025-07-19,Pending
T00000500,CUS000798,Withdrawal,3969.53,2025-07-25,Completed
T00000501,CUS000992,Deposit,2121.83,2025-08-12,Pending
T00000502,CUS000985,Deposit,2334.25,2025-07-13,Completed
T00000503,CUS000499,Withdrawal,6861.46,2025-05-31,Completed
T00000504,CUS000157,Withdrawal,7880.71,2025-06-12,Failed
T00000505,CUS000300,Deposit,3300.46,2025-06-06,Failed
T00000506,CUS000585,Withdrawal,5894.55,2025-06-01,Completed
T00000507,CUS000053,Withdrawal,2584.42,2025-07-15,Completed
T00000508,CUS000218,Deposit,7398.13,2025-06-25,Completed
T00000509,CUS000553,Withdrawal,1414.48,2025-06-14,Completed
T00000510,CUS000806,Withdrawal,6796.33,2025-07-27,Failed
T00000511,CUS000795,Deposit,1863.65,2025-09-02,Pending
T00000512,CUS000988,Withdrawal,6461.41,2025-07-21,Completed
T00000513,CUS000323,Deposit,1710.02,2025-09-15,Pending
T00000514,CUS000588,Deposit,5854.20,2025-08-25,Pending
T00000515,CUS000399,Withdrawal,4397.83,2025-06-22,Completed
T00000516,CUS000340,Deposit,1180.77,2025-08-14,Completed
T00000517,CUS000671,Deposit,8165.51,2025-07-24,Completed
T00000518,CUS000837,Withdrawal,7053.14,2025-08-29,Failed
T00000519,CUS000037,Deposit,855.79,2025-07-10,Completed
T00000520,CUS000930,Withdrawal,2561.73,2025-08-25,Failed
T00000521,CUS000989,Deposit,6855.94,2025-08-06,Failed
T00000522,CUS000143,Withdrawal,7662.43,2025-08-13,Completed
T00000523,CUS000608,Deposit,4173.07,2025-06-27,Pending
T00000524,CUS000603,Deposit,9691.76,2025-08-10,Completed
T00000525,CUS000518,Withdrawal,4221.43,2025-06-18,Failed
T00000526,CUS000733,Deposit,485.56,2025-06-27,Completed
T00000527,CUS000728,Deposit,379.73,2025-05-26,Completed
T00000528,CUS000206,Deposit,2792.64,2025-07-24,Completed
T00000529,CUS000446,Deposit,3186.58,2025-06-06,Pending
T00000530,CUS000434,Deposit,7596.94,2025-06-19,Completed
T00000531,CUS000442,Deposit,5084.41,2025-07-25,Completed
T00000532,CUS000158,Withdrawal,551.39,2025-08-30,Completed
T00000533,CUS000074,Deposit,5027.91,2025-06-18,Completed
T00000534,CUS000354,Deposit,4669.97,2025-09-03,Completed
T00000535,CUS000906,Withdrawal,2866.91,2025-05-26,Failed
T00000536,CUS000945,Withdrawal,5093.13,2025-06-30,Completed
T00000537,CUS000567,Withdrawal,9380.31,2025-06-07,Pending
T00000538,CUS000581,Deposit,3816.14,2025-06-27,Completed
T00000539,CUS000022,Deposit,1964.03,2025-09-10,Completed
T00000540,CUS000003,Withdrawal,406.34,2025-09-18,Completed
T00000541,CUS000496,Deposit,6962.24,2025-09-01,Completed
T00000542,CUS000915,Withdrawal,9607.25,2025-07-05,Completed
T00000543,CUS000471,Deposit,8484.22,2025-07-30,Completed
T00000544,CUS000261,Deposit,4862.22,2025-08-19,Completed
T00000545,CUS000038,Deposit,3533.86,2025-05-29,Completed
T00000546,CUS000230,Deposit,9430.97,2025-09-18,Completed
T00000547,CUS000764,Withdrawal,8449.39,2025-09-02,Pending
T00000548,CUS000752,Withdrawal,3015.06,2025-07-24,Completed
T00000549,CUS000524,Deposit,3407.63,2025-08-26,Pending
T00000550,CUS000127,Deposit,7134.82,2025-08-22,Completed
T00000551,CUS000873,Deposit,2353.47,2025-07-04,Completed
T00000552,CUS000159,Deposit,6717.34,2025-07-09,Completed
T00000553,CUS000424,Deposit,6272.59,2025-09-08,Pending
T00000554,CUS000537,Withdrawal,3531.97,2025-08-30,Completed
T00000555,CUS000354,Withdrawal,1154.34,2025-06-30,Completed
T00000556,CUS000272,Deposit,4369.98,2025-05-30,Completed
T00000557,CUS000215,Deposit,6355.10,2025-09-15,Completed
T00000558,CUS000348,Deposit,1675.67,2025-06-24,Pending
T00000559,CUS000310,Deposit,9857.59,2025-09-14,Failed
T00000560,CUS000866,Withdrawal,387.63,2025-06-22,Completed
T00000561,CUS000700,Deposit,2723.01,2025-07-26,Pending
T00000562,CUS000279,Withdrawal,8250.11,2025-06-27,Completed
T00000563,CUS000211,Deposit,5507.09,2025-09-18,Pending
T00000564,CUS000717,Deposit,2397.01,2025-07-27,Completed
T00000565,CUS000061,Deposit,5300.03,2025-07-27,Completed
T00000566,CUS000976,Deposit,1242.49,2025-08-02,Completed
T00000567,CUS000918,Deposit,3118.09,2025-08-30,Completed
T00000568,CUS000453,Withdrawal,3376.32,2025-07-11,Completed
T00000569,CUS000642,Deposit,9401.73,2025-05-27,Failed
T00000570,CUS000696,Deposit,4634.32,2025-06-15,Completed
T00000571,CUS000564,Deposit,1718.78,2025-06-10,Failed
T00000572,CUS000789,Deposit,5964.53,2025-06-20,Completed
T00000573,CUS000366,Deposit,1653.31,2025-06-26,Completed
T00000574,CUS000863,Withdrawal,7310.42,2025-07-25,Completed
T00000575,CUS000515,Deposit,3764.46,2025-08-16,Completed
T00000576,CUS000511,Withdrawal,29.61,2025-08-22,Completed
T00000577,CUS000240,Withdrawal,2684.02,2025-07-02,Completed
T00000578,CUS000123,Deposit,6936.26,2025-06-26,Completed
T00000579,CUS000386,Deposit,8659.91,2025-08-08,Completed
T00000580,CUS000912,Withdrawal,5460.95,2025-09-14,Completed
T00000581,CUS000389,Deposit,3430.73,2025-08-09,Completed
T00000582,CUS000980,Deposit,6015.34,2025-06-03,Completed
T00000583,CUS000070,Deposit,3990.86,2025-08-29,Failed
T00000584,CUS000768,Deposit,3962.78,2025-06-26,Failed
T00000585,CUS000228,Deposit,3642.70,2025-09-22,Completed
T00000586,CUS000462,Deposit,1286.38,2025-07-19,Completed
T00000587,CUS000437,Deposit,7002.93,2025-06-09,Completed
T00000588,CUS000822,Deposit,4721.36,2025-08-17,Completed
T00000589,CUS000262,Withdrawal,4815.53,2025-06-10,Pending
T00000590,CUS000431,Deposit,2091.53,2025-09-14,Completed
T00000591,CUS000148,Deposit,3848.68,2025-08-11,Completed
T00000592,CUS000244,Withdrawal,2982.30,2025-05-26,Completed
T00000593,CUS000620,Withdrawal,5302.73,2025-07-15,Pending
T00000594,CUS000320,Deposit,6911.80,2025-09-23,Completed
T00000595,CUS000720,Deposit,753.84,2025-09-13,Pending
T00000596,CUS000983,Deposit,3927.62,2025-05-29,Pending
T00000597,CUS000116,Deposit,1214.06,2025-05-29,Completed
T00000598,CUS000861,Deposit,1268.52,2025-07-13,Completed
T00000599,CUS000053,Deposit,3929.51,2025-09-10,Completed
T00000600,CUS000306,Withdrawal,6911.10,2025-07-06,Completed
T00000601,CUS000478,Withdrawal,1976.41,2025-09-23,Completed
T00000602,CUS000812,Withdrawal,9747.76,2025-07-23,Completed
T00000603,CUS000543,Withdrawal,7992.71,2025-06-17,Completed
T00000604,CUS000097,Deposit,994.41,2025-08-29,Completed
T00000605,CUS000543,Deposit,8598.47,2025-09-05,Completed
T00000606,CUS000792,Deposit,1837.10,2025-08-04,Pending
T00000607,CUS000384,Withdrawal,4876.23,2025-08-19,Completed
T00000608,CUS000281,Deposit,2731.90,2025-06-26,Completed
T00000609,CUS000053,Deposit,8528.84,2025-09-21,Completed
T00000610,CUS001000,Deposit,1571.72,2025-06-07,Completed
T00000611,CUS000091,Deposit,3915.00,2025-08-08,Pending
T00000612,CUS000951,Withdrawal,8795.79,2025-06-25,Pending
T00000613,CUS000587,Withdrawal,4138.01,2025-06-29,Completed
T00000614,CUS000149,Withdrawal,677.88,2025-09-07,Completed
T00000615,CUS000096,Withdrawal,1110.47,2025-07-29,Completed
T00000616,CUS000667,Withdrawal,7788.20,2025-07-11,Completed
T00000617,CUS000247,Withdrawal,2766.44,2025-06-11,Completed
T00000618,CUS000152,Deposit,3624.61,2025-08-13,Completed
T00000619,CUS000426,Deposit,3501.87,2025-07-27,Failed
T00000620,CUS000968,Deposit,3331.99,2025-07-16,Completed
T00000621,CUS000395,Deposit,455.75,2025-07-22,Pending
T00000622,CUS000205,Withdrawal,2386.24,2025-06-15,Completed
T00000623,CUS000497,Withdrawal,7478.85,2025-07-14,Completed
T00000624,CUS000450,Withdrawal,887.19,2025-08-20,Pending
T00000625,CUS000866,Deposit,3959.93,2025-07-25,Completed
T00000626,CUS000987,Deposit,8297.38,2025-07-02,Failed
T00000627,CUS000229,Withdrawal,4751.19,2025-07-08,Completed
T00000628,CUS000116,Withdrawal,6610.81,2025-08-28,Completed
T00000629,CUS000144,Deposit,5611.57,2025-09-17,Completed
T00000630,CUS000042,Deposit,8435.50,2025-06-14,Completed
T00000631,CUS000926,Deposit,6696.64,2025-09-17,Completed
T00000632,CUS000013,Withdrawal,2700.65,2025-08-16,Pending
T00000633,CUS000128,Deposit,1795.13,2025-08-07,Completed
T00000634,CUS000152,Withdrawal,3411.72,2025-08-23,Completed
T00000635,CUS000217,Deposit,657.94,2025-06-18,Completed
T00000636,CUS000460,Withdrawal,2047.45,2025-06-02,Failed
T00000637,CUS000681,Withdrawal,3714.44,2025-07-07,Failed
T00000638,CUS000023,Deposit,6915.65,2025-08-30,Completed
T00000639,CUS000702,Deposit,6457.53,2025-07-05,Completed
T00000640,CUS000283,Deposit,2629.83,2025-09-17,Completed
T00000641,CUS000032,Withdrawal,5055.73,2025-09-14,Completed
T00000642,CUS000922,Deposit,7888.57,2025-07-07,Completed
T00000643,CUS000933,Deposit,7962.02,2025-08-10,Completed
T00000644,CUS000914,Deposit,4992.63,2025-09-14,Completed
T00000645,CUS000450,Withdrawal,6809.30,2025-06-10,Failed
T00000646,CUS000857,Deposit,5223.33,2025-07-25,Completed
T00000647,CUS000170,Deposit,8443.34,2025-09-13,Failed
T00000648,CUS000184,Withdrawal,5021.30,2025-08-17,Completed
T00000649,CUS000307,Withdrawal,4749.58,2025-07-28,Completed
T00000650,CUS000601,Deposit,923.76,2025-06-15,Completed
T00000651,CUS000933,Deposit,6004.23,2025-06-18,Completed
T00000652,CUS000049,Deposit,7788.60,2025-07-30,Completed
T00000653,CUS000176,Withdrawal,3318.60,2025-07-28,Completed
T00000654,CUS000642,Deposit,9676.16,2025-08-05,Completed
T00000655,CUS000252,Withdrawal,9723.36,2025-07-06,Completed
T00000656,CUS000830,Withdrawal,564.35,2025-09-02,Completed
T00000657,CUS000525,Deposit,2906.53,2025-09-19,Completed
T00000658,CUS000792,Deposit,8678.07,2025-06-19,Failed
T00000659,CUS000217,Deposit,488.73,2025-06-28,Completed
T00000660,CUS000396,Withdrawal,9362.74,2025-07-08,Failed
T00000661,CUS000360,Deposit,7173.40,2025-09-07,Completed
T00000662,CUS000213,Withdrawal,3102.32,2025-08-08,Failed
T00000663,CUS000168,Deposit,4258.42,2025-05-29,Completed
T00000664,CUS000888,Deposit,8307.97,2025-05-30,Completed
T00000665,CUS000960,Deposit,3790.38,2025-07-14,Completed
T00000666,CUS000872,Deposit,2757.85,2025-06-03,Completed
T00000667,CUS000932,Deposit,3059.51,2025-07-16,Completed
T00000668,CUS000663,Deposit,7595.50,2025-08-19,Completed
T00000669,CUS000399,Deposit,1349.92,2025-09-08,Completed
T00000670,CUS000104,Deposit,8795.22,2025-09-10,Completed
T00000671,CUS000251,Deposit,2837.31,2025-06-11,Completed
T00000672,CUS000663,Deposit,1645.62,2025-06-21,Failed
T00000673,CUS000021,Withdrawal,2731.57,2025-06-15,Completed
T00000674,CUS000083,Deposit,7369.28,2025-08-09,Completed
T00000675,CUS000055,Deposit,5870.58,2025-09-22,Pending
T00000676,CUS000455,Deposit,3803.44,2025-08-17,Completed
T00000677,CUS000285,Deposit,7109.90,2025-06-30,Completed
T00000678,CUS000868,Withdrawal,8203.98,2025-09-06,Completed
T00000679,CUS000964,Withdrawal,2328.63,2025-08-23,Completed
T00000680,CUS000403,Withdrawal,6472.12,2025-08-29,Completed
T00000681,CUS000989,Withdrawal,6431.40,2025-06-22,Completed
T00000682,CUS000704,Deposit,3203.65,2025-08-15,Completed
T00000683,CUS000680,Withdrawal,839.95,2025-08-02,Completed
T00000684,CUS000166,Deposit,5392.61,2025-05-31,Completed
T00000685,CUS000378,Deposit,3379.77,2025-08-01,Completed
T00000686,CUS000065,Withdrawal,9786.62,2025-07-20,Completed
T00000687,CUS000817,Deposit,3277.80,2025-06-09,Failed
T00000688,CUS000183,Deposit,8402.29,2025-06-01,Completed
T00000689,CUS000755,Withdrawal,4894.20,2025-06-14,Completed
T00000690,CUS000049,Deposit,3667.46,2025-07-02,Completed
T00000691,CUS000434,Deposit,1134.67,2025-06-23,Completed
T00000692,CUS000949,Deposit,819.82,2025-08-13,Completed
T00000693,CUS000920,Deposit,2979.88,2025-07-22,Completed
T00000694,CUS000188,Withdrawal,5555.86,2025-07-04,Failed
T00000695,CUS000303,Deposit,128.19,2025-06-17,Completed
T00000696,CUS000456,Deposit,2298.08,2025-08-01,Pending
T00000697,CUS000284,Deposit,7589.04,2025-07-30,Pending
T00000698,CUS000286,Deposit,8779.81,2025-07-30,Completed
T00000699,CUS000656,Deposit,8078.95,2025-06-25,Completed
T00000700,CUS000798,Deposit,2844.46,2025-07-24,Completed
T00000701,CUS000882,Deposit,5118.40,2025-06-21,Completed
T00000702,CUS000583,Withdrawal,6922.73,2025-06-28,Completed
T00000703,CUS000196,Deposit,3076.57,2025-08-04,Completed
T00000704,CUS000922,Deposit,5646.05,2025-07-18,Completed
T00000705,CUS000945,Deposit,2641.44,2025-09-20,Failed
T00000706,CUS000274,Deposit,9340.86,2025-07-08,Completed
T00000707,CUS000862,Withdrawal,5277.01,2025-09-02,Completed
T00000708,CUS000821,Deposit,6320.77,2025-06-29,Pending
T00000709,CUS000315,Deposit,7093.97,2025-07-25,Completed
T00000710,CUS000054,Withdrawal,1084.59,2025-09-03,Completed
T00000711,CUS000216,Deposit,6792.22,2025-07-24,Completed
T00000712,CUS000141,Deposit,2341.49,2025-06-15,Completed
T00000713,CUS000827,Deposit,2810.47,2025-08-16,Failed
T00000714,CUS000679,Deposit,6304.78,2025-06-09,Completed
T00000715,CUS000370,Withdrawal,5343.36,2025-08-05,Completed
T00000716,CUS000206,Deposit,2349.33,2025-09-01,Completed
T00000717,CUS000271,Deposit,6190.26,2025-09-13,Completed
T00000718,CUS000376,Withdrawal,3485.34,2025-06-27,Completed
T00000719,CUS000219,Deposit,1759.56,2025-08-07,Failed
T00000720,CUS000450,Deposit,9317.71,2025-08-30,Completed
T00000721,CUS000667,Deposit,6061.32,2025-07-26,Completed
T00000722,CUS000575,Deposit,709.90,2025-09-13,Pending
T00000723,CUS000975,Withdrawal,6718.73,2025-07-12,Completed
T00000724,CUS000771,Deposit,6248.18,2025-08-07,Completed
T00000725,CUS000183,Deposit,376.44,2025-07-13,Completed
T00000726,CUS000541,Deposit,7025.64,2025-06-09,Completed
T00000727,CUS000379,Withdrawal,4645.50,2025-06-17,Completed
T00000728,CUS000266,Deposit,7115.72,2025-05-31,Completed
T00000729,CUS000238,Deposit,2984.59,2025-06-24,Completed
T00000730,CUS000845,Deposit,7552.40,2025-08-13,Completed
T00000731,CUS000630,Deposit,9844.41,2025-06-11,Completed
T00000732,CUS000939,Deposit,1748.39,2025-08-28,Completed
T00000733,CUS000294,Withdrawal,6687.64,2025-06-19,Completed
T00000734,CUS000244,Deposit,7787.37,2025-08-31,Failed
T00000735,CUS000392,Deposit,7840.13,2025-07-19,Completed
T00000736,CUS000690,Deposit,5640.98,2025-09-15,Failed
T00000737,CUS000162,Deposit,8016.59,2025-08-23,Pending
T00000738,CUS000580,Deposit,6186.72,2025-07-21,Completed
T00000739,CUS000269,Deposit,461.31,2025-06-19,Failed
T00000740,CUS000241,Deposit,3035.63,2025-06-10,Pending
T00000741,CUS000760,Deposit,7710.66,2025-06-24,Completed
T00000742,CUS000736,Deposit,2068.55,2025-07-26,Completed
T00000743,CUS000237,Deposit,9660.50,2025-08-12,Completed
T00000744,CUS000556,Deposit,317.50,2025-06-15,Completed
T00000745,CUS000001,Withdrawal,6988.41,2025-06-05,Completed
T00000746,CUS000459,Withdrawal,3015.27,2025-05-27,Completed
T00000747,CUS000021,Withdrawal,9918.80,2025-07-12,Failed
T00000748,CUS000820,Withdrawal,9667.39,2025-08-12,Completed
T00000749,CUS000083,Withdrawal,9095.62,2025-06-28,Completed
T00000750,CUS000692,Deposit,1282.91,2025-09-11,Completed
T00000751,CUS000146,Deposit,6687.73,2025-08-13,Completed
T00000752,CUS000173,Withdrawal,3539.34,2025-05-31,Completed
T00000753,CUS000185,Deposit,568.45,2025-06-01,Completed
T00000754,CUS000399,Deposit,9518.43,2025-08-19,Pending
T00000755,CUS000105,Withdrawal,6701.44,2025-07-07,Completed
T00000756,CUS000242,Deposit,612.86,2025-09-06,Completed
T00000757,CUS000078,Deposit,1801.15,2025-06-23,Completed
T00000758,CUS000862,Deposit,5451.10,2025-08-27,Completed
T00000759,CUS000328,Withdrawal,657.36,2025-06-08,Failed
T00000760,CUS000397,Withdrawal,6315.14,2025-06-10,Completed
T00000761,CUS000635,Deposit,4926.28,2025-09-11,Completed
T00000762,CUS000679,Withdrawal,9163.98,2025-05-28,Failed
T00000763,CUS000948,Withdrawal,826.25,2025-06-04,Completed
T00000764,CUS000061,Deposit,2908.39,2025-06-06,Completed
T00000765,CUS000478,Withdrawal,4950.24,2025-07-07,Completed
T00000766,CUS000740,Deposit,2359.04,2025-07-17,Completed
T00000767,CUS000186,Withdrawal,6964.58,2025-06-12,Completed
T00000768,CUS000299,Withdrawal,5325.80,2025-06-12,Completed
T00000769,CUS000899,Deposit,3866.12,2025-07-22,Pending
T00000770,CUS000409,Deposit,7840.61,2025-08-21,Completed
T00000771,CUS000937,Deposit,250.39,2025-07-26,Completed
T00000772,CUS000689,Withdrawal,8313.85,2025-08-19,Failed
T00000773,CUS000276,Deposit,1835.18,2025-07-14,Completed
T00000774,CUS000431,Deposit,8617.24,2025-07-08,Completed
T00000775,CUS000828,Withdrawal,2249.26,2025-06-22,Pending
T00000776,CUS000472,Withdrawal,7999.23,2025-06-14,Completed
T00000777,CUS000799,Withdrawal,8495.71,2025-08-13,Completed
T00000778,CUS000102,Deposit,9594.30,2025-08-11,Completed
T00000779,CUS000145,Withdrawal,4842.05,2025-07-16,Failed
T00000780,CUS000460,Deposit,5842.75,2025-06-13,Completed
T00000781,CUS000354,Deposit,1515.24,2025-07-19,Failed
T00000782,CUS000120,Withdrawal,9900.60,2025-09-06,Completed
T00000783,CUS000157,Deposit,780.30,2025-08-27,Completed
